date,time,park,ride,wait
03/06/2022,14:10,epcot,Soarin' Around the World,35.0
03/06/2022,14:10,epcot,Spaceship Earth,5.0
03/06/2022,14:10,epcot,Test Track,50.0
03/06/2022,14:10,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,14:10,hollywood-studios,Mickey & Minnie's Runaway Railway,
03/06/2022,14:10,hollywood-studios,Millennium Falcon: Smugglers Run,50.0
03/06/2022,14:10,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,14:10,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,80.0
03/06/2022,14:10,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,14:10,hollywood-studios,Star Tours – The Adventures Continue,20.0
03/06/2022,14:10,hollywood-studios,Star Wars: Rise of the Resistance,120.0
03/06/2022,14:10,hollywood-studios,Toy Story Mania!,70.0
03/06/2022,14:10,hollywood-studios,The Twilight Zone Tower of Terror,110.0
03/06/2022,14:10,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,14:10,animal-kingdom,DINOSAUR,35.0
03/06/2022,14:10,animal-kingdom,Expedition Everest,
03/06/2022,14:10,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,14:10,animal-kingdom,Kali River Rapids,35.0
03/06/2022,14:10,animal-kingdom,Kilimanjaro Safaris,40.0
03/06/2022,14:10,animal-kingdom,Na'vi River Journey,60.0
03/06/2022,14:10,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,14:15,magic-kingdom,Astro Orbiter,35.0
03/06/2022,14:15,magic-kingdom,The Barnstormer,35.0
03/06/2022,14:15,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,14:15,magic-kingdom,Buzz Lightyear's Space Ranger Spin,45.0
03/06/2022,14:15,magic-kingdom,Dumbo the Flying Elephant,25.0
03/06/2022,14:15,magic-kingdom,Haunted Mansion,45.0
03/06/2022,14:15,magic-kingdom,"""it's a small world""",50.0
03/06/2022,14:15,magic-kingdom,Jungle Cruise,60.0
03/06/2022,14:15,magic-kingdom,Mad Tea Party,20.0
03/06/2022,14:15,magic-kingdom,The Magic Carpets of Aladdin,25.0
03/06/2022,14:15,magic-kingdom,The Many Adventures of Winnie the Pooh,35.0
03/06/2022,14:15,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,14:15,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,14:15,magic-kingdom,Peter Pan's Flight,65.0
03/06/2022,14:15,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,14:15,magic-kingdom,Prince Charming Regal Carrousel,10.0
03/06/2022,14:15,magic-kingdom,Seven Dwarfs Mine Train,75.0
03/06/2022,14:15,magic-kingdom,Space Mountain,50.0
03/06/2022,14:15,magic-kingdom,Splash Mountain,70.0
03/06/2022,14:15,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,14:15,magic-kingdom,Tomorrowland Transit Authority PeopleMover,20.0
03/06/2022,14:15,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,35.0
03/06/2022,14:15,epcot,Frozen Ever After,
03/06/2022,14:15,epcot,Gran Fiesta Tour,10.0
03/06/2022,14:15,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,14:15,epcot,Living with the Land,25.0
03/06/2022,14:15,epcot,Mission: SPACE,10.0
03/06/2022,14:15,epcot,Remy's Ratatouille Adventure,75.0
03/06/2022,14:15,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,14:15,epcot,Soarin' Around the World,35.0
03/06/2022,14:15,epcot,Spaceship Earth,5.0
03/06/2022,14:15,epcot,Test Track,50.0
03/06/2022,14:16,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,14:16,hollywood-studios,Mickey & Minnie's Runaway Railway,60.0
03/06/2022,14:16,hollywood-studios,Millennium Falcon: Smugglers Run,50.0
03/06/2022,14:16,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,14:16,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,80.0
03/06/2022,14:16,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,14:16,hollywood-studios,Star Tours – The Adventures Continue,20.0
03/06/2022,14:16,hollywood-studios,Star Wars: Rise of the Resistance,120.0
03/06/2022,14:16,hollywood-studios,Toy Story Mania!,70.0
03/06/2022,14:16,hollywood-studios,The Twilight Zone Tower of Terror,115.0
03/06/2022,14:16,animal-kingdom,Avatar Flight of Passage,75.0
03/06/2022,14:16,animal-kingdom,DINOSAUR,35.0
03/06/2022,14:16,animal-kingdom,Expedition Everest,
03/06/2022,14:16,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,14:16,animal-kingdom,Kali River Rapids,35.0
03/06/2022,14:16,animal-kingdom,Kilimanjaro Safaris,40.0
03/06/2022,14:16,animal-kingdom,Na'vi River Journey,60.0
03/06/2022,14:16,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,14:21,magic-kingdom,Astro Orbiter,35.0
03/06/2022,14:21,magic-kingdom,The Barnstormer,35.0
03/06/2022,14:21,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,14:21,magic-kingdom,Buzz Lightyear's Space Ranger Spin,45.0
03/06/2022,14:21,magic-kingdom,Dumbo the Flying Elephant,25.0
03/06/2022,14:21,magic-kingdom,Haunted Mansion,45.0
03/06/2022,14:21,magic-kingdom,"""it's a small world""",50.0
03/06/2022,14:21,magic-kingdom,Jungle Cruise,60.0
03/06/2022,14:21,magic-kingdom,Mad Tea Party,20.0
03/06/2022,14:21,magic-kingdom,The Magic Carpets of Aladdin,25.0
03/06/2022,14:21,magic-kingdom,The Many Adventures of Winnie the Pooh,35.0
03/06/2022,14:21,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,14:21,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,14:21,magic-kingdom,Peter Pan's Flight,65.0
03/06/2022,14:21,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,14:21,magic-kingdom,Prince Charming Regal Carrousel,10.0
03/06/2022,14:21,magic-kingdom,Seven Dwarfs Mine Train,75.0
03/06/2022,14:21,magic-kingdom,Space Mountain,50.0
03/06/2022,14:21,magic-kingdom,Splash Mountain,70.0
03/06/2022,14:21,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,14:21,magic-kingdom,Tomorrowland Transit Authority PeopleMover,20.0
03/06/2022,14:21,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,35.0
03/06/2022,14:21,epcot,Frozen Ever After,
03/06/2022,14:21,epcot,Gran Fiesta Tour,10.0
03/06/2022,14:21,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,14:21,epcot,Living with the Land,25.0
03/06/2022,14:21,epcot,Mission: SPACE,10.0
03/06/2022,14:21,epcot,Remy's Ratatouille Adventure,75.0
03/06/2022,14:21,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,14:21,epcot,Soarin' Around the World,35.0
03/06/2022,14:21,epcot,Spaceship Earth,5.0
03/06/2022,14:21,epcot,Test Track,50.0
03/06/2022,14:21,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,14:21,hollywood-studios,Mickey & Minnie's Runaway Railway,45.0
03/06/2022,14:21,hollywood-studios,Millennium Falcon: Smugglers Run,50.0
03/06/2022,14:21,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,14:21,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,80.0
03/06/2022,14:21,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,14:21,hollywood-studios,Star Tours – The Adventures Continue,20.0
03/06/2022,14:21,hollywood-studios,Star Wars: Rise of the Resistance,95.0
03/06/2022,14:21,hollywood-studios,Toy Story Mania!,65.0
03/06/2022,14:21,hollywood-studios,The Twilight Zone Tower of Terror,115.0
03/06/2022,14:21,animal-kingdom,Avatar Flight of Passage,75.0
03/06/2022,14:21,animal-kingdom,DINOSAUR,35.0
03/06/2022,14:21,animal-kingdom,Expedition Everest,
03/06/2022,14:21,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,14:21,animal-kingdom,Kali River Rapids,35.0
03/06/2022,14:21,animal-kingdom,Kilimanjaro Safaris,40.0
03/06/2022,14:21,animal-kingdom,Na'vi River Journey,60.0
03/06/2022,14:21,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,14:30,magic-kingdom,Astro Orbiter,45.0
03/06/2022,14:30,magic-kingdom,The Barnstormer,25.0
03/06/2022,14:30,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,14:30,magic-kingdom,Buzz Lightyear's Space Ranger Spin,45.0
03/06/2022,14:30,magic-kingdom,Dumbo the Flying Elephant,25.0
03/06/2022,14:30,magic-kingdom,Haunted Mansion,45.0
03/06/2022,14:30,magic-kingdom,"""it's a small world""",40.0
03/06/2022,14:30,magic-kingdom,Jungle Cruise,55.0
03/06/2022,14:30,magic-kingdom,Mad Tea Party,15.0
03/06/2022,14:30,magic-kingdom,The Magic Carpets of Aladdin,25.0
03/06/2022,14:30,magic-kingdom,The Many Adventures of Winnie the Pooh,40.0
03/06/2022,14:30,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,14:30,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,14:30,magic-kingdom,Peter Pan's Flight,65.0
03/06/2022,14:30,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,14:30,magic-kingdom,Prince Charming Regal Carrousel,10.0
03/06/2022,14:30,magic-kingdom,Seven Dwarfs Mine Train,75.0
03/06/2022,14:30,magic-kingdom,Space Mountain,50.0
03/06/2022,14:30,magic-kingdom,Splash Mountain,70.0
03/06/2022,14:30,magic-kingdom,Tomorrowland Speedway,15.0
03/06/2022,14:30,magic-kingdom,Tomorrowland Transit Authority PeopleMover,30.0
03/06/2022,14:30,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,35.0
03/06/2022,14:30,epcot,Frozen Ever After,65.0
03/06/2022,14:30,epcot,Gran Fiesta Tour,10.0
03/06/2022,14:30,epcot,Journey Into Imagination With Figment,5.0
03/06/2022,14:30,epcot,Living with the Land,25.0
03/06/2022,14:30,epcot,Mission: SPACE,10.0
03/06/2022,14:30,epcot,Remy's Ratatouille Adventure,75.0
03/06/2022,14:30,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,14:30,epcot,Soarin' Around the World,35.0
03/06/2022,14:30,epcot,Spaceship Earth,10.0
03/06/2022,14:30,epcot,Test Track,50.0
03/06/2022,14:30,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,14:30,hollywood-studios,Mickey & Minnie's Runaway Railway,60.0
03/06/2022,14:30,hollywood-studios,Millennium Falcon: Smugglers Run,50.0
03/06/2022,14:30,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,14:30,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,80.0
03/06/2022,14:30,hollywood-studios,Slinky Dog Dash,100.0
03/06/2022,14:30,hollywood-studios,Star Tours – The Adventures Continue,15.0
03/06/2022,14:30,hollywood-studios,Star Wars: Rise of the Resistance,95.0
03/06/2022,14:30,hollywood-studios,Toy Story Mania!,65.0
03/06/2022,14:30,hollywood-studios,The Twilight Zone Tower of Terror,115.0
03/06/2022,14:30,animal-kingdom,Avatar Flight of Passage,75.0
03/06/2022,14:30,animal-kingdom,DINOSAUR,35.0
03/06/2022,14:30,animal-kingdom,Expedition Everest,
03/06/2022,14:30,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,14:30,animal-kingdom,Kali River Rapids,35.0
03/06/2022,14:30,animal-kingdom,Kilimanjaro Safaris,35.0
03/06/2022,14:30,animal-kingdom,Na'vi River Journey,60.0
03/06/2022,14:30,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,14:35,magic-kingdom,Astro Orbiter,45.0
03/06/2022,14:35,magic-kingdom,The Barnstormer,25.0
03/06/2022,14:35,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,14:35,magic-kingdom,Buzz Lightyear's Space Ranger Spin,45.0
03/06/2022,14:35,magic-kingdom,Dumbo the Flying Elephant,25.0
03/06/2022,14:35,magic-kingdom,Haunted Mansion,45.0
03/06/2022,14:35,magic-kingdom,"""it's a small world""",40.0
03/06/2022,14:35,magic-kingdom,Jungle Cruise,55.0
03/06/2022,14:35,magic-kingdom,Mad Tea Party,15.0
03/06/2022,14:35,magic-kingdom,The Magic Carpets of Aladdin,25.0
03/06/2022,14:35,magic-kingdom,The Many Adventures of Winnie the Pooh,40.0
03/06/2022,14:35,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,14:35,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,14:35,magic-kingdom,Peter Pan's Flight,65.0
03/06/2022,14:35,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,14:35,magic-kingdom,Prince Charming Regal Carrousel,10.0
03/06/2022,14:35,magic-kingdom,Seven Dwarfs Mine Train,75.0
03/06/2022,14:35,magic-kingdom,Space Mountain,50.0
03/06/2022,14:35,magic-kingdom,Splash Mountain,70.0
03/06/2022,14:35,magic-kingdom,Tomorrowland Speedway,15.0
03/06/2022,14:35,magic-kingdom,Tomorrowland Transit Authority PeopleMover,30.0
03/06/2022,14:35,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,35.0
03/06/2022,14:35,epcot,Frozen Ever After,65.0
03/06/2022,14:35,epcot,Gran Fiesta Tour,10.0
03/06/2022,14:35,epcot,Journey Into Imagination With Figment,5.0
03/06/2022,14:35,epcot,Living with the Land,25.0
03/06/2022,14:35,epcot,Mission: SPACE,10.0
03/06/2022,14:35,epcot,Remy's Ratatouille Adventure,75.0
03/06/2022,14:35,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,14:35,epcot,Soarin' Around the World,35.0
03/06/2022,14:35,epcot,Spaceship Earth,10.0
03/06/2022,14:35,epcot,Test Track,50.0
03/06/2022,14:35,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,14:35,hollywood-studios,Mickey & Minnie's Runaway Railway,55.0
03/06/2022,14:35,hollywood-studios,Millennium Falcon: Smugglers Run,50.0
03/06/2022,14:35,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,14:35,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,80.0
03/06/2022,14:35,hollywood-studios,Slinky Dog Dash,100.0
03/06/2022,14:35,hollywood-studios,Star Tours – The Adventures Continue,15.0
03/06/2022,14:35,hollywood-studios,Star Wars: Rise of the Resistance,95.0
03/06/2022,14:35,hollywood-studios,Toy Story Mania!,65.0
03/06/2022,14:35,hollywood-studios,The Twilight Zone Tower of Terror,115.0
03/06/2022,14:35,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,14:35,animal-kingdom,DINOSAUR,35.0
03/06/2022,14:35,animal-kingdom,Expedition Everest,
03/06/2022,14:35,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,14:35,animal-kingdom,Kali River Rapids,35.0
03/06/2022,14:35,animal-kingdom,Kilimanjaro Safaris,35.0
03/06/2022,14:35,animal-kingdom,Na'vi River Journey,60.0
03/06/2022,14:35,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,14:40,magic-kingdom,Astro Orbiter,45
03/06/2022,14:40,magic-kingdom,The Barnstormer,10
03/06/2022,14:40,magic-kingdom,Big Thunder Mountain Railroad,45
03/06/2022,14:40,magic-kingdom,Buzz Lightyear's Space Ranger Spin,40
03/06/2022,14:40,magic-kingdom,Dumbo the Flying Elephant,25
03/06/2022,14:40,magic-kingdom,Haunted Mansion,45
03/06/2022,14:40,magic-kingdom,"""it's a small world""",40
03/06/2022,14:40,magic-kingdom,Jungle Cruise,55
03/06/2022,14:40,magic-kingdom,Mad Tea Party,15
03/06/2022,14:40,magic-kingdom,The Magic Carpets of Aladdin,25
03/06/2022,14:40,magic-kingdom,The Many Adventures of Winnie the Pooh,55
03/06/2022,14:40,magic-kingdom,Mickey's PhilharMagic,15
03/06/2022,14:40,magic-kingdom,Monsters Inc. Laugh Floor,20
03/06/2022,14:40,magic-kingdom,Peter Pan's Flight,75
03/06/2022,14:40,magic-kingdom,Pirates of the Caribbean,45
03/06/2022,14:40,magic-kingdom,Prince Charming Regal Carrousel,10
03/06/2022,14:40,magic-kingdom,Seven Dwarfs Mine Train,75
03/06/2022,14:40,magic-kingdom,Space Mountain,50
03/06/2022,14:40,magic-kingdom,Splash Mountain,70
03/06/2022,14:40,magic-kingdom,Tomorrowland Speedway,15
03/06/2022,14:40,magic-kingdom,Tomorrowland Transit Authority PeopleMover,30
03/06/2022,14:40,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,35
03/06/2022,14:40,epcot,Frozen Ever After,65
03/06/2022,14:40,epcot,Gran Fiesta Tour,10
03/06/2022,14:40,epcot,Journey Into Imagination With Figment,5
03/06/2022,14:40,epcot,Living with the Land,25
03/06/2022,14:40,epcot,Mission: SPACE,10
03/06/2022,14:40,epcot,Remy's Ratatouille Adventure,75
03/06/2022,14:40,epcot,The Seas with Nemo & Friends,15
03/06/2022,14:40,epcot,Soarin' Around the World,35
03/06/2022,14:40,epcot,Spaceship Earth,15
03/06/2022,14:40,epcot,Test Track,45
03/06/2022,14:40,hollywood-studios,Alien Swirling Saucers,30
03/06/2022,14:40,hollywood-studios,Mickey & Minnie's Runaway Railway,65
03/06/2022,14:40,hollywood-studios,Millennium Falcon: Smugglers Run,50
03/06/2022,14:40,hollywood-studios,Muppet*Vision 3D,10
03/06/2022,14:40,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,80
03/06/2022,14:40,hollywood-studios,Slinky Dog Dash,100
03/06/2022,14:40,hollywood-studios,Star Tours – The Adventures Continue,15
03/06/2022,14:40,hollywood-studios,Star Wars: Rise of the Resistance,95
03/06/2022,14:40,hollywood-studios,Toy Story Mania!,70
03/06/2022,14:40,hollywood-studios,The Twilight Zone Tower of Terror,115
03/06/2022,14:40,animal-kingdom,Avatar Flight of Passage,70
03/06/2022,14:40,animal-kingdom,DINOSAUR,35
03/06/2022,14:40,animal-kingdom,Expedition Everest,
03/06/2022,14:40,animal-kingdom,It's Tough to be a Bug!,10
03/06/2022,14:40,animal-kingdom,Kali River Rapids,45
03/06/2022,14:40,animal-kingdom,Kilimanjaro Safaris,65
03/06/2022,14:40,animal-kingdom,Na'vi River Journey,60
03/06/2022,14:40,animal-kingdom,TriceraTop Spin,15
